id,name,lat,lng,brand,inactive,address,city,state,postcode,telephone,country,amenities,website_url,formatted_address,mdm_site_category,open_status,fuels
13111209,4340 US HIGHWAY 70 E,35.346047,-77.917378,Shell,False,4340 US HIGHWAY 70 E,GOLDSBORO,North Carolina,27534-9246,+1 919-751-3125,United States,"mobile_payment,twenty_four_hour,shop,mcx,manned",https://find.shell.com/us/fuel/13111209-4340-us-highway-70-e,"4340 US HIGHWAY 70 E
GOLDSBORO, North Carolina, 27534-9246",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline"
10013433,1800 BENVENUE RD,35.984108,-77.812718,Shell,False,1800 BENVENUE RD,ROCKY MOUNT,North Carolina,27804-9201,+1 252-972-7484,United States,"atm,atm_in,mobile_payment,food_offerings,vehicle_identity_system,twenty_four_hour,restaurant,shop,mcx,air_and_water,manned",https://find.shell.com/us/fuel/10013433-1800-benvenue-rd,"1800 BENVENUE RD
ROCKY MOUNT, North Carolina, 27804-9201",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel,fuelsave_98"
10051638,2302 S STERLING STREET,35.721553,-81.655203,Shell,False,2302 S STERLING STREET,MORGANTON,North Carolina,28655-9465,+1 828-438-4024,United States,"atm,atm_in,mobile_payment,loyalty_cards,partner_loyalty_accepted,shop,loyalty_program,mcx,other_loyalty_cards,air_and_water,scorecard_premium_payback,manned",https://find.shell.com/us/fuel/10051638-2302-s-sterling-street,"2302 S STERLING STREET
MORGANTON, North Carolina, 28655-9465",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
10057110,327 US HIGHWAY 70 SW,35.717398,-81.341844,Shell,False,327 US HIGHWAY 70 SW,HICKORY,North Carolina,28602-0000,+1 828-322-1800,United States,"atm,atm_in,carwash,mobile_payment,food_offerings,loyalty_cards,vehicle_identity_system,restaurant,shop,loyalty_program,mcx,other_loyalty_cards,air_and_water,manned",https://find.shell.com/us/fuel/10057110-327-us-highway-70-sw,"327 US HIGHWAY 70 SW
HICKORY, North Carolina, 28602-0000",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
10012228,1350 LENOIR RHYNE BLVD SE,35.710532,-81.312245,Shell,False,1350 LENOIR RHYNE BLVD SE,HICKORY,North Carolina,28602-5110,+1 828-328-4685,United States,"atm,atm_in,mobile_payment,loyalty_cards,partner_loyalty_accepted,shop,loyalty_program,mcx,other_loyalty_cards,air_and_water,scorecard_premium_payback,manned",https://find.shell.com/us/fuel/10012228-1350-lenoir-rhyne-blvd-se,"1350 LENOIR RHYNE BLVD SE
HICKORY, North Carolina, 28602-5110",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
13111227,1476 BURGAW HWY,35.47531,-77.436328,Shell,False,1476 BURGAW HWY,JACKSONVILLE,North Carolina,28540-7930,,United States,"mobile_payment,twenty_four_hour,shop,mcx,manned",https://find.shell.com/us/fuel/13111227-1476-burgaw-hwy,"1476 BURGAW HWY
JACKSONVILLE, North Carolina, 28540-7930",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline"
13041253,2059 NC-11,35.236052,-77.626812,Shell,False,2059 NC-11,KINSTON,North Carolina,28504-0000,+1 252-522-1174,United States,"atm,atm_in,mobile_payment,twenty_four_hour,shop,mcx,manned",https://find.shell.com/us/fuel/13041253-2059-nc-11,"2059 NC-11
KINSTON, North Carolina, 28504-0000",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,premium_diesel,midgrade_gasoline,low_octane_gasoline"
12620089,2347 CATHERINE LAKE RD,34.828284,-77.57825,Shell,False,2347 CATHERINE LAKE RD,RICHLANDS,North Carolina,28574-8197,+1 910-324-5944,United States,"atm,atm_in,mobile_payment,food_offerings,twenty_four_hour,restaurant,shop,mcx,air_and_water,manned",https://find.shell.com/us/fuel/12620089-2347-catherine-lake-rd,"2347 CATHERINE LAKE RD
RICHLANDS, North Carolina, 28574-8197",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline"
13111212,4328 WINTERVILLE PKWY,35.543153,-77.405313,Shell,False,4328 WINTERVILLE PKWY,WINTERVILLE,North Carolina,28590-7987,+1 252-353-8665,United States,"mobile_payment,twenty_four_hour,shop,mcx,manned",https://find.shell.com/us/fuel/13111212-4328-winterville-pkwy,"4328 WINTERVILLE PKWY
WINTERVILLE, North Carolina, 28590-7987",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline"
10051628,2904 S MAIN STREET,35.921231,-79.979108,Shell,False,2904 S MAIN STREET,HIGH POINT,North Carolina,27263-1935,+1 336-434-4211,United States,"atm,atm_in,mobile_payment,partner_loyalty_accepted,shop,loyalty_program,mcx,air_and_water,scorecard_premium_payback,manned",https://find.shell.com/us/fuel/10051628-2904-s-main-street,"2904 S MAIN STREET
HIGH POINT, North Carolina, 27263-1935",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
10053705,3313 US HIGHWAY 64 E,35.875924,-80.440421,Shell,False,3313 US HIGHWAY 64 E,ADVANCE,North Carolina,27006-7054,+1 336-998-8800,United States,"atm,atm_in,mobile_payment,partner_loyalty_accepted,vehicle_identity_system,navigator_fleet_loyalty_discount,shop,loyalty_program,mcx,navigator,air_and_water,navigator_3c_discount,manned",https://find.shell.com/us/fuel/10053705-3313-us-highway-64-e,"3313 US HIGHWAY 64 E
ADVANCE, North Carolina, 27006-7054",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
12834014,1040 S MAIN ST,35.81416,-80.26476,Shell,False,1040 S MAIN ST,LEXINGTON,North Carolina,27292-3164,+1 336-843-8146,United States,"atm,atm_in,mobile_payment,shop,mcx,manned",https://find.shell.com/us/fuel/12834014-1040-s-main-st,"1040 S MAIN ST
LEXINGTON, North Carolina, 27292-3164",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
10015828,305 FARMINGTON ROAD,35.958537,-80.533873,Shell,False,305 FARMINGTON ROAD,MOCKSVILLE,North Carolina,27028-7638,+1 336-940-5304,United States,"atm,atm_in,mobile_payment,partner_loyalty_accepted,shop,loyalty_program,mcx,air_and_water,scorecard_premium_payback,manned",https://find.shell.com/us/fuel/10015828-305-farmington-road,"305 FARMINGTON ROAD
MOCKSVILLE, North Carolina, 27028-7638",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline"
12643208,1550 AVIATION PARKWAY,35.852851,-78.796038,Shell,False,1550 AVIATION PARKWAY,CARY,North Carolina,27560-9198,+1 984-263-0300,United States,"atm,atm_in,mobile_payment,food_offerings,twenty_four_hour,restaurant,shop,mcx,manned",https://find.shell.com/us/fuel/12643208-1550-aviation-parkway,"1550 AVIATION PARKWAY
CARY, North Carolina, 27560-9198",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline"
13140201,4000 ARROWHEAD BOULEVARD,36.075247,-79.264777,Shell,False,4000 Arrowhead Boulevard,Mebane,North Carolina,27302-0000,,United States,"twenty_four_hour,shop,twenty_four_hour_ev_service,manned",https://find.shell.com/us/fuel/13140201-4000-arrowhead-boulevard,"4000 Arrowhead Boulevard
Mebane, North Carolina, 27302-0000",Destination Charging (EV),twenty_four_hour,shell_recharge
10001866,1126 MEBANE OAKS RD,36.072776,-79.272207,Shell,False,1126 MEBANE OAKS RD,MEBANE,North Carolina,27302-9781,+1 919-563-4681,United States,"atm,atm_in,mobile_payment,partner_loyalty_accepted,twenty_four_hour,shop,loyalty_program,mcx,air_and_water,scorecard_premium_payback,manned",https://find.shell.com/us/fuel/10001866-1126-mebane-oaks-rd,"1126 MEBANE OAKS RD
MEBANE, North Carolina, 27302-9781",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
10012191,1390 NW MAYNARD RD,35.788151,-78.809268,Shell,False,1390 NW MAYNARD RD,CARY,North Carolina,27513-8721,+1 919-462-9330,United States,"atm,atm_in,mobile_payment,partner_loyalty_accepted,loyalty_program,mcx,kroger,service_bay,air_and_water,manned",https://find.shell.com/us/fuel/10012191-1390-nw-maynard-rd,"1390 NW MAYNARD RD
CARY, North Carolina, 27513-8721",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline"
10053705,3313 US HIGHWAY 64 E,35.875924,-80.440421,Shell,False,3313 US HIGHWAY 64 E,ADVANCE,North Carolina,27006-7054,+1 336-998-8800,United States,"atm,atm_in,mobile_payment,partner_loyalty_accepted,vehicle_identity_system,navigator_fleet_loyalty_discount,shop,loyalty_program,mcx,navigator,air_and_water,navigator_3c_discount,manned",https://find.shell.com/us/fuel/10053705-3313-us-highway-64-e,"3313 US HIGHWAY 64 E
ADVANCE, North Carolina, 27006-7054",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
12666133,601 WINSTON RD,35.834203,-80.252926,Shell,False,601 WINSTON RD,LEXINGTON,North Carolina,27295-2353,+1 336-843-4239,United States,"atm,atm_in,mobile_payment,partner_loyalty_accepted,twenty_four_hour,navigator_fleet_loyalty_discount,shop,loyalty_program,mcx,navigator,air_and_water,navigator_3c_discount,manned",https://find.shell.com/us/fuel/12666133-601-winston-rd,"601 WINSTON RD
LEXINGTON, North Carolina, 27295-2353",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
10048729,816 RANDOLPH STREET,35.870909,-80.075071,Shell,False,816 RANDOLPH STREET,THOMASVILLE,North Carolina,27360-5715,+1 336-476-1651,United States,"atm,atm_in,mobile_payment,twenty_four_hour,shop,mcx,air_and_water,manned",https://find.shell.com/us/fuel/10048729-816-randolph-street,"816 RANDOLPH STREET
THOMASVILLE, North Carolina, 27360-5715",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline"
10070290,502 BURKE ST,35.75996,-81.437549,Shell,False,502 BURKE ST,HICKORY,North Carolina,28601-0000,+1 828-313-0611,United States,"atm,atm_in,mobile_payment,food_offerings,loyalty_cards,partner_loyalty_accepted,vehicle_identity_system,navigator_fleet_loyalty_discount,restaurant,shop,loyalty_program,mcx,other_loyalty_cards,navigator,air_and_water,navigator_3c_discount,scorecard_premium_payback,manned",https://find.shell.com/us/fuel/10070290-502-burke-st,"502 BURKE ST
HICKORY, North Carolina, 28601-0000",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
12668982,1329 NC HIGHWAY 16 S,35.90275,-81.177642,Shell,False,1329 NC HIGHWAY 16 S,TAYLORSVILLE,North Carolina,28681-8942,+1 828-635-0381,United States,"atm,atm_in,mobile_payment,partner_loyalty_accepted,vehicle_identity_system,twenty_four_hour,navigator_fleet_loyalty_discount,shop,loyalty_program,mcx,navigator,air_and_water,navigator_3c_discount,manned",https://find.shell.com/us/fuel/12668982-1329-nc-highway-16-s,"1329 NC HIGHWAY 16 S
TAYLORSVILLE, North Carolina, 28681-8942",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel,fuelsave_98"
12890513,4431 N CENTER ST,35.791615,-81.310329,Shell,False,4431 N CENTER ST,HICKORY,North Carolina,28601-8024,,United States,"atm,atm_in,mobile_payment,shop,mcx,manned",https://find.shell.com/us/fuel/12890513-4431-n-center-st,"4431 N CENTER ST
HICKORY, North Carolina, 28601-8024",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline"
10012189,1499 SMOKY PARK HWY,35.544181,-82.683143,Shell,False,1499 SMOKY PARK HWY,CANDLER,North Carolina,28715-8237,+1 828-665-2012,United States,"atm,atm_in,mobile_payment,loyalty_cards,shop,loyalty_program,mcx,other_loyalty_cards,air_and_water,manned",https://find.shell.com/us/fuel/10012189-1499-smoky-park-hwy,"1499 SMOKY PARK HWY
CANDLER, North Carolina, 28715-8237",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
12655880,1501 SMOKY PARK HWY,35.544705,-82.684056,Shell,False,1501 SMOKY PARK HWY,CANDLER,North Carolina,28715-9341,+1 828-665-1845,United States,"atm,atm_in,mobile_payment,twenty_four_hour,shop,mcx,air_and_water,manned",https://find.shell.com/us/fuel/12655880-1501-smoky-park-hwy,"1501 SMOKY PARK HWY
CANDLER, North Carolina, 28715-9341",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
10090411,701 NC HIGHWAY 53 E,34.559274,-77.918794,Shell,False,701 NC HIGHWAY 53 E,BURGAW,North Carolina,28425-3809,+1 910-259-0911,United States,"atm,atm_in,mobile_payment,food_offerings,twenty_four_hour,restaurant,shop,mcx,service_bay,air_and_water,manned",https://find.shell.com/us/fuel/10090411-701-nc-highway-53-e,"701 NC HIGHWAY 53 E
BURGAW, North Carolina, 28425-3809",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline"
13111204,7065 US 70 HWY E,34.790016,-76.877345,Shell,False,7065 US 70 HWY E,NEWPORT,North Carolina,28570-3731,,United States,"mobile_payment,twenty_four_hour,shop,mcx,manned",https://find.shell.com/us/fuel/13111204-7065-us-70-hwy-e,"7065 US 70 HWY E
NEWPORT, North Carolina, 28570-3731",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline"
10001798,620 FONTANA BLVD,34.882087,-76.886187,Shell,False,620 FONTANA BLVD,HAVELOCK,North Carolina,28532-0000,+1 252-447-1106,United States,"atm,atm_in,mobile_payment,partner_loyalty_accepted,navigator_fleet_loyalty_discount,shop,loyalty_program,mcx,navigator,air_and_water,navigator_3c_discount,manned",https://find.shell.com/us/fuel/10001798-620-fontana-blvd,"620 FONTANA BLVD
HAVELOCK, North Carolina, 28532-0000",Conventional Fuel Site,open,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,fuelsave_98"
10077615,538 DUDLEY SHOALS RD NO 600,35.812601,-81.426337,Shell,False,538 DUDLEY SHOALS RD NO 600,GRANITE FALLS,North Carolina,28630-8443,+1 828-212-1161,United States,"atm,atm_in,mobile_payment,loyalty_cards,partner_loyalty_accepted,vehicle_identity_system,navigator_fleet_loyalty_discount,shop,loyalty_program,mcx,other_loyalty_cards,navigator,air_and_water,navigator_3c_discount,scorecard_premium_payback,manned",https://find.shell.com/us/fuel/10077615-538-dudley-shoals-rd-no-600,"538 DUDLEY SHOALS RD NO 600
GRANITE FALLS, North Carolina, 28630-8443",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
10057110,327 US HIGHWAY 70 SW,35.717398,-81.341844,Shell,False,327 US HIGHWAY 70 SW,HICKORY,North Carolina,28602-0000,+1 828-322-1800,United States,"atm,atm_in,carwash,mobile_payment,food_offerings,loyalty_cards,vehicle_identity_system,restaurant,shop,loyalty_program,mcx,other_loyalty_cards,air_and_water,manned",https://find.shell.com/us/fuel/10057110-327-us-highway-70-sw,"327 US HIGHWAY 70 SW
HICKORY, North Carolina, 28602-0000",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
10071603,2582 US HIGHWAY 74A BYP,35.325173,-81.886056,Shell,False,2582 US HIGHWAY 74A BYP,FOREST CITY,North Carolina,28043-6112,+1 828-436-1757,United States,"atm,atm_in,carwash,mobile_payment,loyalty_cards,shop,loyalty_program,mcx,other_loyalty_cards,air_and_water,manned",https://find.shell.com/us/fuel/10071603-2582-us-highway-74a-byp,"2582 US HIGHWAY 74A BYP
FOREST CITY, North Carolina, 28043-6112",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
10001643,6007 FARRINGTON RD,35.911285,-78.983406,Shell,False,6007 FARRINGTON RD,CHAPEL HILL,North Carolina,27517-8822,+1 919-490-6464,United States,"atm,atm_in,carwash,mobile_payment,partner_loyalty_accepted,twenty_four_hour,shop,loyalty_program,mcx,kroger,air_and_water,manned",https://find.shell.com/us/fuel/10001643-6007-farrington-rd,"6007 FARRINGTON RD
CHAPEL HILL, North Carolina, 27517-8822",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
12848060,1108 E MAIN ST,35.987267,-78.888451,Shell,False,1108 E MAIN ST,DURHAM,North Carolina,27701-0000,+1 919-797-0150,United States,"atm,atm_in,mobile_payment,food_offerings,restaurant,shop,mcx,manned",https://find.shell.com/us/fuel/12848060-1108-e-main-st,"1108 E MAIN ST
DURHAM, North Carolina, 27701-0000",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline"
12645293,4830 HOPE VALLEY RD,35.920561,-78.960296,Shell,False,4830 HOPE VALLEY,DURHAM,North Carolina,27707-5620,+1 984-888-0940,United States,"atm,atm_in,mobile_payment,vehicle_identity_system,shop,mcx,air_and_water,manned",https://find.shell.com/us/fuel/12645293-4830-hope-valley-rd,"4830 HOPE VALLEY
DURHAM, North Carolina, 27707-5620",Conventional Fuel Site,open,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
12376537,195 CHARLOTTE HWY,35.55292,-82.478814,Shell,False,195 CHARLOTTE HWY,ASHEVILLE,North Carolina,28803-9673,+1 828-298-4889,United States,"atm,atm_in,mobile_payment,food_offerings,partner_loyalty_accepted,restaurant,shop,loyalty_program,mcx,bilo,air_and_water,manned",https://find.shell.com/us/fuel/12376537-195-charlotte-hwy,"195 CHARLOTTE HWY
ASHEVILLE, North Carolina, 28803-9673",Conventional Fuel Site,open,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel,fuelsave_98"
10012177,301 SMOKEY PARK HIGHWAY,35.560601,-82.636671,Shell,False,301 SMOKEY PARK HIGHWAY,ASHEVILLE,North Carolina,28806-1026,+1 828-667-0625,United States,"atm,atm_in,mobile_payment,food_offerings,loyalty_cards,twenty_four_hour,restaurant,shop,loyalty_program,mcx,other_loyalty_cards,air_and_water,manned",https://find.shell.com/us/fuel/10012177-301-smokey-park-highway,"301 SMOKEY PARK HIGHWAY
ASHEVILLE, North Carolina, 28806-1026",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
12593246,6347 CAROLINA BEACH RD,34.10707,-77.899492,Shell,False,6347 CAROLINA BEACH RD,WILMINGTON,North Carolina,28409-0000,+1 910-399-6419,United States,"atm,atm_in,mobile_payment,twenty_four_hour,shop,mcx,air_and_water,manned",https://find.shell.com/us/fuel/12593246-6347-carolina-beach-rd,"6347 CAROLINA BEACH RD
WILMINGTON, North Carolina, 28409-0000",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel,fuelsave_98"
12879594,5312 FERRYMAN AVENUE,34.200659,-78.052095,Shell,False,5312 FERRYMAN AVENUE,LELAND,North Carolina,28541-0000,+1 910-712-8954,United States,"atm,atm_in,mobile_payment,food_offerings,restaurant,shop,mcx,manned",https://find.shell.com/us/fuel/12879594-5312-ferryman-avenue,"5312 FERRYMAN AVENUE
LELAND, North Carolina, 28541-0000",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline"
13041235,27157 ANDREW JACKSON HWY E,34.30908,-78.20011,Shell,False,27157 ANDREW JACKSON HWY E,DELCO,North Carolina,28436-9225,+1 910-655-3548,United States,"atm,atm_in,mobile_payment,food_offerings,twenty_four_hour,restaurant,shop,mcx,manned",https://find.shell.com/us/fuel/13041235-27157-andrew-jackson-hwy-e,"27157 ANDREW JACKSON HWY E
DELCO, North Carolina, 28436-9225",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline"
10090411,701 NC HIGHWAY 53 E,34.559274,-77.918794,Shell,False,701 NC HIGHWAY 53 E,BURGAW,North Carolina,28425-3809,+1 910-259-0911,United States,"atm,atm_in,mobile_payment,food_offerings,twenty_four_hour,restaurant,shop,mcx,service_bay,air_and_water,manned",https://find.shell.com/us/fuel/10090411-701-nc-highway-53-e,"701 NC HIGHWAY 53 E
BURGAW, North Carolina, 28425-3809",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline"
